1,2015-01-24 22:16:50:876000,Position,75.9803785021,50.0921094506,90.5935429169
67,2015-01-24 22:17:46:084000,Pitch,16.0133925265
68,2015-01-24 22:17:46:084000,Roll,23.4683170992
69,2015-01-24 22:17:46:484000,Position,3.36244967806,13.4697247443,61.156276116
70,2015-01-24 22:17:46:484000,Yaw,243.502384468
71,2015-01-24 22:17:46:484000,Pitch,-4.45216382621
72,2015-01-24 22:17:46:484000,Roll,51.5502132654
73,2015-01-24 22:17:46:884000,Position,65.5131259739,24.9917776219,99.7365237785
74,2015-01-24 22:17:46:884000,Yaw,184.178952571
75,2015-01-24 22:17:46:884000,Pitch,36.8391456561
76,2015-01-24 22:17:46:884000,Roll,-32.0420826858
77,2015-01-24 22:17:47:284000,Position,85.8213158424,35.2344328225,86.2264554498
78,2015-01-24 22:17:47:284000,Yaw,276.348738563
79,2015-01-24 22:17:47:284000,Pitch,52.9355027443
80,2015-01-24 22:17:47:284000,Roll,7.24791393295
81,2015-01-24 22:17:47:684000,Position,28.0046821026,54.5512816933,7.10598222821
82,2015-01-24 22:17:47:684000,Yaw,351.972141394
83,2015-01-24 22:17:47:684000,Pitch,52.1798341505
84,2015-01-24 22:17:47:684000,Roll,50.9634993381
85,2015-01-24 22:17:48:084000,Position,61.9846968561,21.118089631,56.2031767789
86,2015-01-24 22:17:48:084000,Yaw,109.757928062
87,2015-01-24 22:17:48:084000,Pitch,82.4883189226
88,2015-01-24 22:17:48:084000,Roll,18.5141543925
89,2015-01-24 22:17:48:484000,Position,67.9182774309,72.4713394909,68.0045598459
90,2015-01-24 22:17:48:484000,Yaw,247.156444493
91,2015-01-24 22:17:48:484000,Pitch,85.8554730316
92,2015-01-24 22:17:48:484000,Roll,-89.122958728
93,2015-01-24 22:17:48:884000,Position,91.2297977823,6.71907229601,67.0364099038
94,2015-01-24 22:17:48:884000,Yaw,80.756350379
95,2015-01-24 22:17:48:884000,Pitch,84.8844066823
96,2015-01-24 22:17:48:884000,Roll,-73.8046845556
97,2015-01-24 22:17:49:284000,Position,42.9425007355,32.2647610006,32.4420205201
98,2015-01-24 22:17:49:284000,Yaw,82.8320330752
99,2015-01-24 22:17:49:284000,Pitch,-2.81219317676
100,2015-01-24 22:17:49:284000,Roll,40.6973241158
101,2015-01-24 22:17:49:684000,Position,78.2241785969,72.9584461523,85.976952133
102,2015-01-24 22:17:49:684000,Yaw,352.287536634
103,2015-01-24 22:17:49:684000,Pitch,-56.4596265044
104,2015-01-24 22:17:49:684000,Roll,31.0892154558
105,2015-01-24 22:17:50:084000,Position,80.355438823,41.7609766292,15.1677522323
106,2015-01-24 22:17:50:084000,Yaw,180.484785646
107,2015-01-24 22:17:50:084000,Pitch,-84.3072053007
108,2015-01-24 22:17:50:084000,Roll,65.3812380689
109,2015-01-24 22:17:50:484000,Position,99.6809246543,12.2675940477,53.1054880077
110,2015-01-24 22:17:50:484000,Yaw,120.516409414
111,2015-01-24 22:17:50:484000,Pitch,-5.90782309096
112,2015-01-24 22:17:50:484000,Roll,-57.7015432946
113,2015-01-24 22:17:50:884000,Position,1.95065740654,92.3130327809,58.8493226824
114,2015-01-24 22:17:50:884000,Yaw,68.1715661602
115,2015-01-24 22:17:50:884000,Pitch,75.1614847053
116,2015-01-24 22:17:50:884000,Roll,-23.3021700582
117,2015-01-24 22:17:51:284000,Position,55.0035586648,91.7836191953,13.471133662
118,2015-01-24 22:17:51:284000,Yaw,331.913016256
119,2015-01-24 22:17:51:284000,Pitch,67.4449181578
120,2015-01-24 22:17:51:284000,Roll,-44.225276954
121,2015-01-24 22:17:51:684000,Position,73.7729527611,86.4280409089,1.95208665945
122,2015-01-24 22:17:51:684000,Yaw,316.097148531
123,2015-01-24 22:17:51:684000,Pitch,43.9985906926
124,2015-01-24 22:17:51:684000,Roll,19.2777860418
125,2015-01-24 22:17:52:084000,Position,25.1507568188,24.3013766371,91.0272123247
126,2015-01-24 22:17:52:084000,Yaw,199.884702573
127,2015-01-24 22:17:52:084000,Pitch,-28.5476323407
128,2015-01-24 22:17:52:084000,Roll,-75.2983365726
129,2015-01-24 22:17:52:484000,Position,87.4609939603,3.95560581598,17.8543082698
130,2015-01-24 22:17:52:484000,Yaw,86.6269765212
131,2015-01-24 22:17:52:484000,Pitch,33.815270138
132,2015-01-24 22:17:52:484000,Roll,88.1927270499
133,2015-01-24 22:17:52:884000,Position,43.394536849,74.0025547499,73.3655271578
134,2015-01-24 22:17:52:884000,Yaw,285.235392905
135,2015-01-24 22:17:52:884000,Pitch,-33.6757835523
136,2015-01-24 22:17:52:884000,Roll,-8.0077538736
137,2015-01-24 22:17:53:284000,Position,36.1748935002,62.1891602778,35.9700384885
138,2015-01-24 22:17:53:284000,Yaw,141.70503351
139,2015-01-24 22:17:53:284000,Pitch,-16.7588918714
140,2015-01-24 22:17:53:284000,Roll,71.4405478577
141,2015-01-24 22:17:53:684000,Position,72.2408856366,53.5507346489,56.436377652
142,2015-01-24 22:17:53:684000,Yaw,209.553099057
143,2015-01-24 22:17:53:684000,Pitch,-82.8050115307
144,2015-01-24 22:17:53:684000,Roll,-44.2023472395
145,2015-01-24 22:17:54:084000,Position,50.9571303553,26.6955409571,30.854967018
146,2015-01-24 22:17:54:084000,Yaw,79.2888589521
147,2015-01-24 22:17:54:084000,Pitch,81.6866314367
148,2015-01-24 22:17:54:084000,Roll,17.2535288256
149,2015-01-24 22:17:54:484000,Position,96.2208829954,89.4252296805,9.5145756301
150,2015-01-24 22:17:54:484000,Yaw,208.340577294
151,2015-01-24 22:17:54:484000,Pitch,63.0184804384
152,2015-01-24 22:17:54:484000,Roll,51.6126540449
153,2015-01-24 22:17:54:884000,Position,0.097117173463,26.5844572392,49.4597798796
154,2015-01-24 22:17:54:884000,Yaw,359.998052977
155,2015-01-24 22:17:54:884000,Pitch,-44.407790579
156,2015-01-24 22:17:54:884000,Roll,54.4554205062
157,2015-01-24 22:17:55:284000,Position,87.2990956782,78.7194911271,33.8914081465
158,2015-01-24 22:17:55:284000,Yaw,25.6004597515
159,2015-01-24 22:17:55:284000,Pitch,-43.6543229941
160,2015-01-24 22:17:55:284000,Roll,-80.2768626353
161,2015-01-24 22:17:55:684000,Position,44.0628930929,23.7124951275,58.8522427044
162,2015-01-24 22:17:55:684000,Yaw,300.671506867
163,2015-01-24 22:17:55:684000,Pitch,58.4067881226
164,2015-01-24 22:17:55:684000,Roll,-61.1737902043
165,2015-01-24 22:17:56:084000,Position,71.2463474954,47.4698470945,9.21191341173
166,2015-01-24 22:17:56:084000,Yaw,350.980905226
167,2015-01-24 22:17:56:084000,Pitch,-43.7759980929
168,2015-01-24 22:17:56:084000,Roll,-43.6083398944
169,2015-01-24 22:17:56:484000,Position,11.469336847,46.5038030001,44.3560186289
170,2015-01-24 22:17:56:484000,Yaw,261.293376499
171,2015-01-24 22:17:56:484000,Pitch,-54.909763843
172,2015-01-24 22:17:56:484000,Roll,0.419927194936
173,2015-01-24 22:17:56:884000,Position,43.2477593151,56.7384408003,88.1602554662
174,2015-01-24 22:17:56:884000,Yaw,222.302785505
175,2015-01-24 22:17:56:884000,Pitch,72.2417071047
176,2015-01-24 22:17:56:884000,Roll,89.2762274073
177,2015-01-24 22:17:57:286000,Position,1.11553352806,65.8210922064,35.3234875621
178,2015-01-24 22:17:57:286000,Yaw,35.9513161541
179,2015-01-24 22:17:57:286000,Pitch,70.0162196389
180,2015-01-24 22:17:57:286000,Roll,-49.1653101474
181,2015-01-24 22:17:57:686000,Position,53.0147437468,31.3444530449,40.2411646149
182,2015-01-24 22:17:57:686000,Yaw,271.850059156
183,2015-01-24 22:17:57:686000,Pitch,-85.392049314
184,2015-01-24 22:17:57:686000,Roll,-43.0453658817
185,2015-01-24 22:17:58:086000,Position,91.7746409884,39.0078160789,80.1102689707
186,2015-01-24 22:17:58:086000,Yaw,281.107061024
187,2015-01-24 22:17:58:086000,Pitch,-11.7863470368
188,2015-01-24 22:17:58:086000,Roll,13.465076971
189,2015-01-24 22:17:58:489000,Position,10.9065319909,63.2823236659,66.056209308
190,2015-01-24 22:17:58:489000,Yaw,29.1145959857
191,2015-01-24 22:17:58:489000,Pitch,68.5301822938
192,2015-01-24 22:17:58:489000,Roll,67.5955955297
193,2015-01-24 22:17:58:889000,Position,11.2680762287,24.2036340325,58.5029385769
194,2015-01-24 22:17:58:889000,Yaw,349.577380042
195,2015-01-24 22:17:58:889000,Pitch,48.9127642097
196,2015-01-24 22:17:58:889000,Roll,-1.64662174804
197,2015-01-24 22:17:59:289000,Position,97.9672536501,60.1454407611,24.3673113334
198,2015-01-24 22:17:59:289000,Yaw,349.792598222
199,2015-01-24 22:17:59:289000,Pitch,64.9872575743
200,2015-01-24 22:17:59:289000,Roll,-59.652361379
201,2015-01-24 22:17:59:689000,Position,90.1431989668,88.9217790832,36.8476012903
202,2015-01-24 22:17:59:689000,Yaw,330.888599361
203,2015-01-24 22:17:59:689000,Pitch,-45.413880443
204,2015-01-24 22:17:59:689000,Roll,-86.0504653619
205,2015-01-24 22:18:00:089000,Position,38.3687883372,23.9079733249,73.9991882753
206,2015-01-24 22:18:00:089000,Yaw,268.357033728
207,2015-01-24 22:18:00:089000,Pitch,26.9860389919
208,2015-01-24 22:18:00:089000,Roll,87.3887397403
209,2015-01-24 22:18:00:489000,Position,65.4056131733,42.2946352949,28.8635901357
210,2015-01-24 22:18:00:489000,Yaw,164.592722843
211,2015-01-24 22:18:00:489000,Pitch,36.4231529592
212,2015-01-24 22:18:00:489000,Roll,-64.589451166
213,2015-01-24 22:18:00:889000,Position,10.6623056144,37.8092567794,83.6176738209
214,2015-01-24 22:18:00:889000,Yaw,2.82896222005
215,2015-01-24 22:18:00:889000,Pitch,8.21961098616
216,2015-01-24 22:18:00:889000,Roll,-14.1151793445
217,2015-01-24 22:18:01:289000,Position,84.44368904,93.0714915948,39.5264649603
218,2015-01-24 22:18:01:289000,Yaw,321.750209867
219,2015-01-24 22:18:01:289000,Pitch,48.1264597806
220,2015-01-24 22:18:01:289000,Roll,7.8941939212
221,2015-01-24 22:18:01:689000,Position,95.5555919992,86.2695078792,12.7239047833
222,2015-01-24 22:18:01:689000,Yaw,107.555149881
223,2015-01-24 22:18:01:689000,Pitch,-8.6141900439
224,2015-01-24 22:18:01:689000,Roll,32.0066560622
225,2015-01-24 22:18:02:089000,Position,12.0211385065,62.1811989668,34.5753145057
226,2015-01-24 22:18:02:089000,Yaw,94.0216451616
227,2015-01-24 22:18:02:089000,Pitch,87.5149898936
228,2015-01-24 22:18:02:089000,Roll,-34.7836490957
229,2015-01-24 22:18:02:489000,Position,60.5187661059,67.2601093173,18.4464443408
230,2015-01-24 22:18:02:489000,Yaw,16.7594848823
231,2015-01-24 22:18:02:489000,Pitch,6.88906542139
232,2015-01-24 22:18:02:489000,Roll,32.1942230596
233,2015-01-24 22:18:02:889000,Position,49.5260582816,95.9165678996,85.3661548523
234,2015-01-24 22:18:02:889000,Yaw,132.058116355
235,2015-01-24 22:18:02:889000,Pitch,-48.6507771743
236,2015-01-24 22:18:02:889000,Roll,35.7014600322
237,2015-01-24 22:18:03:289000,Position,84.0264983645,38.4390778306,85.4107448626
238,2015-01-24 22:18:03:289000,Yaw,68.7897977748
239,2015-01-24 22:18:03:289000,Pitch,57.0865249196
240,2015-01-24 22:18:03:289000,Roll,-47.452963027
241,2015-01-24 22:18:03:689000,Position,0.244526138974,85.4463962568,8.93809335266
242,2015-01-24 22:18:03:689000,Yaw,322.401940977
243,2015-01-24 22:18:03:689000,Pitch,54.4088272718
244,2015-01-24 22:18:03:689000,Roll,-22.2647138893
245,2015-01-24 22:18:04:089000,Position,8.76965625897,1.10301051173,89.4415365922
246,2015-01-24 22:18:04:089000,Yaw,352.90816118
247,2015-01-24 22:18:04:089000,Pitch,32.4114291699
248,2015-01-24 22:18:04:089000,Roll,-5.90992738765
249,2015-01-24 22:18:04:489000,Position,44.4177736991,84.9206401862,30.0973802881
250,2015-01-24 22:18:04:489000,Yaw,177.591635365
251,2015-01-24 22:18:04:489000,Pitch,19.4631470365
252,2015-01-24 22:18:04:489000,Roll,7.09781510351
253,2015-01-24 22:18:04:889000,Position,32.5545354144,23.6647740811,11.5891422733
254,2015-01-24 22:18:04:889000,Yaw,133.306883262
255,2015-01-24 22:18:04:889000,Pitch,-81.9833310162
256,2015-01-24 22:18:04:889000,Roll,14.8232077623
257,2015-01-24 22:18:05:290000,Position,50.0275370073,28.3746986682,85.3332314424
258,2015-01-24 22:18:05:290000,Yaw,179.628528746
259,2015-01-24 22:18:05:290000,Pitch,24.1307660036
260,2015-01-24 22:18:05:291000,Roll,13.8621923812
261,2015-01-24 22:18:05:691000,Position,47.9171254961,50.5564723727,68.6861073053
262,2015-01-24 22:18:05:691000,Yaw,173.645842869
263,2015-01-24 22:18:05:691000,Pitch,25.3255935181
264,2015-01-24 22:18:05:691000,Roll,-79.565587115
265,2015-01-24 22:18:06:091000,Position,20.9842381568,70.2186113583,19.991397903
266,2015-01-24 22:18:06:091000,Yaw,348.083954086
267,2015-01-24 22:18:06:091000,Pitch,77.3970897475
268,2015-01-24 22:18:06:091000,Roll,-48.6320956619
269,2015-01-24 22:18:06:491000,Position,61.3759893604,79.4097092746,38.9900452757
270,2015-01-24 22:18:06:491000,Yaw,77.8724495964
271,2015-01-24 22:18:06:491000,Pitch,57.2355970946
272,2015-01-24 22:18:06:491000,Roll,71.5046250561
273,2015-01-24 22:18:06:891000,Position,31.6652501771,37.7125950646,48.1116932242
274,2015-01-24 22:18:06:891000,Yaw,120.364378194
275,2015-01-24 22:18:06:891000,Pitch,49.2204928104
276,2015-01-24 22:18:06:891000,Roll,63.8123214677
277,2015-01-24 22:18:07:291000,Position,54.2995641819,4.40674876818,69.3082480047
278,2015-01-24 22:18:07:291000,Yaw,18.7910875615
279,2015-01-24 22:18:07:291000,Pitch,83.5968637841
280,2015-01-24 22:18:07:291000,Roll,87.9143266716
281,2015-01-24 22:18:07:691000,Position,3.65892058422,54.8393752442,47.6214290653
282,2015-01-24 22:18:07:691000,Yaw,300.965782427
283,2015-01-24 22:18:07:691000,Pitch,4.63441967558
284,2015-01-24 22:18:07:691000,Roll,-52.5563375592
285,2015-01-24 22:18:08:091000,Position,76.1768190819,60.762603329,34.0343572054
286,2015-01-24 22:18:08:091000,Yaw,197.000960311
287,2015-01-24 22:18:08:091000,Pitch,-30.5938419191
288,2015-01-24 22:18:08:091000,Roll,83.9212875467
289,2015-01-24 22:18:08:491000,Position,57.3848252055,72.5437528507,29.0280431949
290,2015-01-24 22:18:08:491000,Yaw,224.652039761
291,2015-01-24 22:18:08:491000,Pitch,-40.7363774413
292,2015-01-24 22:18:08:491000,Roll,-82.5392609164
293,2015-01-24 22:18:08:891000,Position,79.8585563189,31.3519996678,31.9279896067
294,2015-01-24 22:18:08:891000,Yaw,62.5217832091
295,2015-01-24 22:18:08:891000,Pitch,60.8618454383
296,2015-01-24 22:18:08:891000,Roll,-8.42211875207
297,2015-01-24 22:18:09:291000,Position,61.1012018595,98.9433117705,83.9977644333
298,2015-01-24 22:18:09:291000,Yaw,78.312808196
299,2015-01-24 22:18:09:291000,Pitch,66.5680580743
300,2015-01-24 22:18:09:291000,Roll,-48.8025275121
301,2015-01-24 22:18:09:691000,Position,86.6201992591,79.2552343132,23.3604545877
302,2015-01-24 22:18:09:691000,Yaw,265.312986738
303,2015-01-24 22:18:09:691000,Pitch,0.260906922662
304,2015-01-24 22:18:09:691000,Roll,-64.4489070785
305,2015-01-24 22:18:10:091000,Position,70.4919123661,77.0031273693,65.4741791202
306,2015-01-24 22:18:10:091000,Yaw,113.044245008
307,2015-01-24 22:18:10:091000,Pitch,78.6593896061
308,2015-01-24 22:18:10:091000,Roll,-56.6182009622
309,2015-01-24 22:18:10:491000,Position,27.0987987385,5.44441932336,67.1400864381
310,2015-01-24 22:18:10:491000,Yaw,47.7248457468
311,2015-01-24 22:18:10:491000,Pitch,-12.2737418954
312,2015-01-24 22:18:10:491000,Roll,-43.2269306677
313,2015-01-24 22:18:10:891000,Position,51.4552375057,84.4682411451,38.6723024918
314,2015-01-24 22:18:10:891000,Yaw,278.187526625
315,2015-01-24 22:18:10:891000,Pitch,32.6876462845
316,2015-01-24 22:18:10:891000,Roll,-87.6531873183
317,2015-01-24 22:18:11:292000,Position,13.4246083834,24.9138420883,72.6037226141
318,2015-01-24 22:18:11:292000,Yaw,228.996564911
319,2015-01-24 22:18:11:292000,Pitch,-34.1961556942
320,2015-01-24 22:18:11:292000,Roll,27.4137610685
321,2015-01-24 22:18:11:692000,Position,71.3356685977,73.6161809029,51.3711142805
322,2015-01-24 22:18:11:692000,Yaw,207.808761859
323,2015-01-24 22:18:11:692000,Pitch,-88.606713307
324,2015-01-24 22:18:11:692000,Roll,8.33529814733
325,2015-01-24 22:18:12:092000,Position,72.0789368913,86.7844336429,52.6897089777
326,2015-01-24 22:18:12:092000,Yaw,13.5982040754
327,2015-01-24 22:18:12:092000,Pitch,10.4406990862
328,2015-01-24 22:18:12:092000,Roll,49.426702544
329,2015-01-24 22:18:12:492000,Position,8.43553442551,45.9058442021,6.86336314648
330,2015-01-24 22:18:12:492000,Yaw,239.683122285
331,2015-01-24 22:18:12:492000,Pitch,-25.8216635778
332,2015-01-24 22:18:12:492000,Roll,49.9353489652
333,2015-01-24 22:18:12:892000,Position,80.3913341718,68.8349778479,11.6978813988
334,2015-01-24 22:18:12:892000,Yaw,107.221197173
335,2015-01-24 22:18:12:892000,Pitch,64.0615774675
336,2015-01-24 22:18:12:892000,Roll,-23.2959939141
337,2015-01-24 22:18:13:292000,Position,81.5502978589,44.7238128887,85.5517337862
338,2015-01-24 22:18:13:292000,Yaw,338.14140897
339,2015-01-24 22:18:13:292000,Pitch,22.0651088556
340,2015-01-24 22:18:13:292000,Roll,-79.4870790174
341,2015-01-24 22:18:13:692000,Position,35.058591056,25.4806322867,78.3875683464
342,2015-01-24 22:18:13:692000,Yaw,138.801946696
343,2015-01-24 22:18:13:692000,Pitch,-8.08862101878
344,2015-01-24 22:18:13:692000,Roll,-72.1388926642
345,2015-01-24 22:18:14:092000,Position,95.8547617168,88.6212800826,32.5418820867
346,2015-01-24 22:18:14:092000,Yaw,325.733620892
347,2015-01-24 22:18:14:092000,Pitch,-69.7741578552
348,2015-01-24 22:18:14:092000,Roll,52.281369858
349,2015-01-24 22:18:14:493000,Position,51.5029752067,3.40305519353,35.6464300331
350,2015-01-24 22:18:14:493000,Yaw,56.2238654913
351,2015-01-24 22:18:14:493000,Pitch,37.0111616726
352,2015-01-24 22:18:14:493000,Roll,86.0632136563
353,2015-01-24 22:18:14:893000,Position,63.9815273541,65.3301854482,17.2913015745
354,2015-01-24 22:18:14:893000,Yaw,268.245389074
355,2015-01-24 22:18:14:893000,Pitch,54.8968524982
356,2015-01-24 22:18:14:893000,Roll,-65.7319951753
